,Unnamed: 0.1,index,NDVI,AWEI,NDWI,MNDWI,Unnamed: 0,DHSID_EA,cname,year,lat,lon,n_asset,asset_index,n_water,water_index,cluster_id,adm1dhs,urban,path
10174,10174,10174,0.07708143,-0.27793545,-0.0153854,-0.3446312,10175,IA-2015-7-00330170,IA,2015,25.34818099,83.063291941,23,-0.392604600957843,23,4.30434782608696,330170,33,U,dhs_train/IA-2015-7-00330170.npz
10175,10175,10175,0.1209479,-0.0956571,-0.006754865,-0.3697,10176,IA-2015-7-00330204,IA,2015,29.389537809,77.209304333,21,2.10238478042042,21,4.42857142857143,330204,33,U,dhs_train/IA-2015-7-00330204.npz
10176,10176,10176,0.09722524,-0.14605838,-0.045515772,-0.33020395,10177,IA-2015-7-00330266,IA,2015,28.783880967,77.48769924,21,2.43667358447649,21,4.23809523809524,330266,33,U,dhs_train/IA-2015-7-00330266.npz
10177,10177,10177,0.061443847,-0.2915635,-0.022231858,-0.35408086,10178,IA-2015-7-00330280,IA,2015,24.469934829,83.005625386,21,2.67042615173418,21,4.71428571428571,330280,33,U,dhs_train/IA-2015-7-00330280.npz
10178,10178,10178,0.03786593,0.08910929,0.060061283,-0.353314,10179,IA-2015-7-00330286,IA,2015,28.833054463,77.737894694,23,2.06077907063149,23,4.21739130434783,330286,33,U,dhs_train/IA-2015-7-00330286.npz
10179,10179,10179,0.06623126,-0.85267794,-0.053226136,-0.39718038,10180,IA-2015-7-00330317,IA,2015,24.740426241,78.52843074,20,-1.30153944512564,20,4.1,330317,33,R,dhs_train/IA-2015-7-00330317.npz
10180,10180,10180,0.018457627,0.07788532,0.050201505,-0.30761114,10181,IA-2015-7-00330341,IA,2015,28.582114234,78.575231349,20,2.42357044292196,20,4.8,330341,33,U,dhs_train/IA-2015-7-00330341.npz
10181,10181,10181,-0.038716976,-0.0057366258,0.082547426,-0.34774184,10182,IA-2015-7-00330382,IA,2015,27.312427525,83.731410284,21,1.63367989298193,21,4.23809523809524,330382,33,U,dhs_train/IA-2015-7-00330382.npz
10182,10182,10182,-0.042555314,0.04097121,0.088806085,-0.32141268,10183,IA-2015-7-00330400,IA,2015,28.677598104,77.371666301,21,2.61334752704642,21,4.23809523809524,330400,33,U,dhs_train/IA-2015-7-00330400.npz
10183,10183,10183,-0.03549342,0.21941087,0.121410236,-0.27100527,10184,IA-2015-7-00330415,IA,2015,28.967443983,77.716298774,22,2.40122829506594,22,4.45454545454545,330415,33,U,dhs_train/IA-2015-7-00330415.npz
10184,10184,10184,0.12861113,-0.5007597,-0.10148985,-0.42949662,10185,IA-2015-7-00330450,IA,2015,26.429641024,80.212809924,21,-0.271119533963914,21,4.04761904761905,330450,33,R,dhs_train/IA-2015-7-00330450.npz
10185,10185,10185,0.068673864,-0.47632682,-0.032025818,-0.3684358,10186,IA-2015-7-00330461,IA,2015,28.788546227,77.278631269,20,1.72609857859726,20,4.05,330461,33,R,dhs_train/IA-2015-7-00330461.npz
10186,10186,10186,0.016933477,0.018285342,0.018747969,-0.3601043,10187,IA-2015-7-00330510,IA,2015,26.93504249,81.201351788,22,1.4764935307932,22,4.36363636363636,330510,33,U,dhs_train/IA-2015-7-00330510.npz
10187,10187,10187,0.07705693,-0.26488104,-0.0041474085,-0.3897458,10188,IA-2015-7-00330512,IA,2015,26.873495062,78.891834469,22,1.43340866347996,22,4.54545454545455,330512,33,U,dhs_train/IA-2015-7-00330512.npz
10188,10188,10188,0.07373647,-0.14803721,0.017196186,-0.3739173,10189,IA-2015-7-00330528,IA,2015,25.65884526,82.191708678,20,1.39798438329342,20,4.1,330528,33,U,dhs_train/IA-2015-7-00330528.npz
10189,10189,10189,0.01598772,-0.50940365,-0.0024039273,-0.36732242,10190,IA-2015-7-00330584,IA,2015,25.402064592,79.739003237,21,0.232020443327073,21,4.04761904761905,330584,33,U,dhs_train/IA-2015-7-00330584.npz
10190,10190,10190,0.022199709,-0.0757623,0.03209873,-0.30178156,10191,IA-2015-7-00330586,IA,2015,29.969554904,77.528385504,22,2.36055443281845,22,4.13636363636364,330586,33,U,dhs_train/IA-2015-7-00330586.npz
10191,10191,10191,0.07504441,-0.27723956,-0.019317737,-0.37906247,10192,IA-2015-7-00330615,IA,2015,28.002300306,79.026108873,21,1.71811817178317,21,4.33333333333333,330615,33,U,dhs_train/IA-2015-7-00330615.npz
10192,10192,10192,-0.0038563968,-0.10121177,0.038263418,-0.32408997,10193,IA-2015-7-00330628,IA,2015,29.970726058,77.555700795,20,2.34405436585818,20,4.7,330628,33,U,dhs_train/IA-2015-7-00330628.npz
10193,10193,10193,0.03497507,-0.40676028,0.011324281,-0.36007768,10194,IA-2015-7-00330630,IA,2015,27.156933547,78.198824023,22,2.5417868409002,22,4.63636363636364,330630,33,U,dhs_train/IA-2015-7-00330630.npz
10194,10194,10194,0.070423596,-0.39790076,-0.059535444,-0.3739981,10195,IA-2015-7-00330693,IA,2015,26.874006406,80.995735911,19,2.32300576646036,19,4.26315789473684,330693,33,U,dhs_train/IA-2015-7-00330693.npz
10195,10195,10195,0.0736064,-0.5592136,-0.037014544,-0.38194102,10196,IA-2015-7-00330695,IA,2015,27.229174333,78.225903526,21,2.33592091110365,21,4.61904761904762,330695,33,U,dhs_train/IA-2015-7-00330695.npz
10196,10196,10196,-0.02488209,0.17316142,0.068914466,-0.279742,10197,IA-2015-7-00330724,IA,2015,26.768918132,83.36033688,20,2.64829059792951,20,4.1,330724,33,U,dhs_train/IA-2015-7-00330724.npz
10197,10197,10197,-0.00061615236,0.24856016,0.091264546,-0.3100714,10198,IA-2015-7-00330821,IA,2015,28.939897663,77.223504859,20,2.20478913342095,20,4.3,330821,33,U,dhs_train/IA-2015-7-00330821.npz
10198,10198,10198,0.061378438,-0.091017656,0.027626911,-0.35085535,10199,IA-2015-7-00330823,IA,2015,29.715174853,77.411454584,21,2.00134541339183,21,4.04761904761905,330823,33,U,dhs_train/IA-2015-7-00330823.npz
10199,10199,10199,-0.0965188,0.42938155,0.10489275,-0.2843946,10200,IA-2015-7-00330859,IA,2015,28.662911931,77.3251147,20,2.71641414962407,20,4.2,330859,33,U,dhs_train/IA-2015-7-00330859.npz
10200,10200,10200,0.08701139,-0.69323736,-0.06792611,-0.39766523,10201,IA-2015-7-00330959,IA,2015,27.179679507,78.335433099,21,0.0031672122106173,21,4.04761904761905,330959,33,R,dhs_train/IA-2015-7-00330959.npz
10201,10201,10201,0.068699606,-0.068502404,0.0021586176,-0.3315431,10202,IA-2015-7-00331001,IA,2015,26.855623772,80.980040646,18,2.26433585338776,18,4.0,331001,33,U,dhs_train/IA-2015-7-00331001.npz
10202,10202,10202,0.08199458,-0.4461716,-0.04473728,-0.38683745,10203,IA-2015-7-00331037,IA,2015,26.54759405,80.498645949,19,2.52202766056078,19,4.78947368421053,331037,33,U,dhs_train/IA-2015-7-00331037.npz
10203,10203,10203,0.10439945,-0.13348103,-0.003089046,-0.37309173,10204,IA-2015-7-00331039,IA,2015,29.783027528,77.265643612,21,2.15125456708524,21,4.52380952380952,331039,33,U,dhs_train/IA-2015-7-00331039.npz
10204,10204,10204,-0.029485732,0.2181219,0.0958277,-0.2749162,10205,IA-2015-7-00331051,IA,2015,28.984467254,77.708788302,21,3.14305266677529,21,4.80952380952381,331051,33,U,dhs_train/IA-2015-7-00331051.npz
10205,10205,10205,0.050739184,0.22841224,0.071111396,-0.316051,10206,IA-2015-7-00331085,IA,2015,28.669224497,78.784748893,20,2.24496770872754,20,4.0,331085,33,U,dhs_train/IA-2015-7-00331085.npz
10206,10206,10206,0.076184615,-0.22833234,-0.008538344,-0.348637,10207,IA-2015-7-00331091,IA,2015,28.733211096,77.780527455,21,2.19350201542812,21,4.14285714285714,331091,33,U,dhs_train/IA-2015-7-00331091.npz
10207,10207,10207,0.011781156,-0.18962967,0.014092053,-0.3435392,10208,IA-2015-7-00331146,IA,2015,28.604368877,77.361501685,22,2.19301029484195,22,4.18181818181818,331146,33,U,dhs_train/IA-2015-7-00331146.npz
10208,10208,10208,-0.0149950255,-0.33008978,0.0392824,-0.36567882,10209,IA-2015-7-00331153,IA,2015,24.275741234,78.395612691,21,-0.920708071397747,21,4.0,331153,33,R,dhs_train/IA-2015-7-00331153.npz
10209,10209,10209,0.099194504,-0.4983236,-0.037675023,-0.39827752,10210,IA-2015-7-00331203,IA,2015,26.130138944,80.346162321,20,-0.392313367167539,20,4.3,331203,33,R,dhs_train/IA-2015-7-00331203.npz
10210,10210,10210,0.091114424,-0.53852546,-0.05087282,-0.398429,10211,IA-2015-7-00331316,IA,2015,27.400557522,79.25681587,22,1.55319453181741,22,4.09090909090909,331316,33,U,dhs_train/IA-2015-7-00331316.npz
10211,10211,10211,0.04608351,-0.1628947,0.0136152245,-0.37103808,10212,IA-2015-7-00331366,IA,2015,26.2354012,81.248532827,20,2.57296925744243,20,4.8,331366,33,U,dhs_train/IA-2015-7-00331366.npz
10212,10212,10212,0.059240405,-0.0112311905,0.03711636,-0.35422915,10213,IA-2015-7-00331374,IA,2015,28.861527212,77.274097894,22,1.65292575844678,22,4.09090909090909,331374,33,U,dhs_train/IA-2015-7-00331374.npz
10213,10213,10213,0.07769482,-0.39961505,-0.029837346,-0.3889446,10214,IA-2015-7-00331379,IA,2015,27.55190779,78.67201651,20,2.49820901196678,20,4.4,331379,33,U,dhs_train/IA-2015-7-00331379.npz
10214,10214,10214,-0.004384266,0.1572728,0.061818145,-0.29465777,10215,IA-2015-7-00331385,IA,2015,28.976246338,77.685794152,21,2.1172248384216,21,4.33333333333333,331385,33,U,dhs_train/IA-2015-7-00331385.npz
10215,10215,10215,0.06751231,-0.13008095,0.010312369,-0.36490583,10216,IA-2015-7-00331509,IA,2015,27.164411966,81.614095525,20,-1.91628437209816,20,4.3,331509,33,R,dhs_train/IA-2015-7-00331509.npz
10216,10216,10216,-0.09338118,0.20420334,0.14108777,-0.40665436,10217,IA-2015-7-00331537,IA,2015,26.219289268,80.526732345,23,-0.2545627670792,23,4.04347826086957,331537,33,R,dhs_train/IA-2015-7-00331537.npz
10217,10217,10217,0.116812065,-0.14612366,-0.058332853,-0.3603801,10218,IA-2015-7-00331548,IA,2015,29.135023823,78.270234984,20,2.08565849061069,20,4.2,331548,33,U,dhs_train/IA-2015-7-00331548.npz
10218,10218,10218,-0.008181095,0.27114454,0.09835319,-0.30934766,10219,IA-2015-7-00331604,IA,2015,28.949192407,77.211585426,21,2.57815309074343,21,4.71428571428571,331604,33,U,dhs_train/IA-2015-7-00331604.npz
10219,10219,10219,0.05562719,-0.10682739,-0.012953398,-0.31488726,10220,IA-2015-7-00331645,IA,2015,27.185806227,78.018289847,21,2.44412336392083,21,4.0,331645,33,U,dhs_train/IA-2015-7-00331645.npz
10220,10220,10220,0.027775982,-0.33494356,0.011599665,-0.34113637,10221,IA-2015-7-00331730,IA,2015,25.832580028,79.913327982,18,0.0999798707203883,18,4.66666666666667,331730,33,R,dhs_train/IA-2015-7-00331730.npz
10221,10221,10221,0.0019838905,-0.089959316,0.048175547,-0.3168053,10222,IA-2015-7-00331781,IA,2015,28.673650772,77.472303096,20,2.89515053273245,20,4.6,331781,33,U,dhs_train/IA-2015-7-00331781.npz
10222,10222,10222,0.0632585,-0.312223,-0.01605418,-0.3831929,10223,IA-2015-7-00331797,IA,2015,25.936328797,80.818403271,20,2.21995230529367,20,4.6,331797,33,U,dhs_train/IA-2015-7-00331797.npz
10223,10223,10223,0.058558922,-0.34293577,-0.015329826,-0.3140411,10224,IA-2015-7-00331842,IA,2015,25.948905058,80.154512975,20,2.16964047605999,20,4.4,331842,33,U,dhs_train/IA-2015-7-00331842.npz
10224,10224,10224,-0.01746967,0.059629012,0.07501912,-0.32877818,10225,IA-2015-7-00331851,IA,2015,26.804040905,82.751059487,22,1.84493539191379,22,4.09090909090909,331851,33,U,dhs_train/IA-2015-7-00331851.npz
10225,10225,10225,-0.011857568,0.104532875,0.051986825,-0.30218387,10226,IA-2015-7-00331866,IA,2015,28.666653256,77.439941788,20,2.70340457978878,20,4.8,331866,33,U,dhs_train/IA-2015-7-00331866.npz
10226,10226,10226,0.113972485,0.02741749,0.008520917,-0.35024974,10227,IA-2015-7-00331946,IA,2015,29.117718162,78.608463921,21,1.92071043661671,21,4.19047619047619,331946,33,U,dhs_train/IA-2015-7-00331946.npz
10227,10227,10227,0.07344763,-0.26604322,-0.00039847672,-0.29226187,10228,IA-2015-7-00331978,IA,2015,26.879781216,80.91827054,18,1.88975319717665,18,4.0,331978,33,U,dhs_train/IA-2015-7-00331978.npz
10228,10228,10228,0.05486817,0.0151516395,0.03794083,-0.35513723,10229,IA-2015-7-00331996,IA,2015,26.719121981,81.332775799,22,-1.53274153274164,22,4.54545454545455,331996,33,R,dhs_train/IA-2015-7-00331996.npz
10229,10229,10229,0.26679012,-0.5463444,-0.16925234,-0.42443603,10230,IA-2015-7-00332043,IA,2015,29.689540934,77.668971164,21,2.46366264083482,21,4.80952380952381,332043,33,U,dhs_train/IA-2015-7-00332043.npz
10230,10230,10230,0.012289828,-0.026686737,0.0047677453,-0.3159303,10231,IA-2015-7-00332188,IA,2015,28.965198717,77.672500264,21,2.40900002766673,21,4.71428571428571,332188,33,U,dhs_train/IA-2015-7-00332188.npz
10231,10231,10231,-0.05303734,0.06835903,0.07796816,-0.26935905,10232,IA-2015-7-00332266,IA,2015,28.964134662,77.698617285,21,2.54460459768375,21,4.80952380952381,332266,33,U,dhs_train/IA-2015-7-00332266.npz
10232,10232,10232,0.18317603,-0.8450377,-0.16487746,-0.4176954,10233,IA-2015-7-00332289,IA,2015,26.478372373,80.230056004,20,2.61328950667501,20,4.1,332289,33,U,dhs_train/IA-2015-7-00332289.npz
10233,10233,10233,0.035710074,-0.44195545,-0.020804571,-0.36849514,10234,IA-2015-7-00332290,IA,2015,27.167000557,78.38760132,24,0.670308224619073,24,4.5,332290,33,U,dhs_train/IA-2015-7-00332290.npz
10234,10234,10234,0.045006324,-0.40016803,0.0019807061,-0.36110234,10235,IA-2015-7-00332294,IA,2015,25.703976643,81.019098435,20,-1.38736223856,20,4.3,332294,33,R,dhs_train/IA-2015-7-00332294.npz
10235,10235,10235,0.024410851,0.08197309,0.07231083,-0.34314615,10236,IA-2015-7-00332295,IA,2015,27.573943413,81.593617611,21,1.59740614286949,21,4.14285714285714,332295,33,U,dhs_train/IA-2015-7-00332295.npz
10236,10236,10236,0.040920697,-0.09246503,0.0069865943,-0.30769202,10237,IA-2015-7-00332306,IA,2015,26.801781268,82.215613509,21,2.06709212853149,21,4.14285714285714,332306,33,U,dhs_train/IA-2015-7-00332306.npz
10237,10237,10237,0.087047376,-0.17746189,-0.0044770245,-0.29766017,10238,IA-2015-7-00332332,IA,2015,26.841741808,80.916545168,19,2.28909410276082,19,4.26315789473684,332332,33,U,dhs_train/IA-2015-7-00332332.npz
10238,10238,10238,0.03611059,-0.26272148,-0.009952145,-0.31739974,10239,IA-2015-7-00332341,IA,2015,26.85491127,80.932959581,21,2.68653218063526,21,4.61904761904762,332341,33,U,dhs_train/IA-2015-7-00332341.npz
10239,10239,10239,0.063342094,-0.42550105,-0.02676862,-0.37755483,10240,IA-2015-7-00332401,IA,2015,27.144923142,78.418012259,21,2.3905081250374,21,4.23809523809524,332401,33,U,dhs_train/IA-2015-7-00332401.npz
10240,10240,10240,0.05520668,-0.5687342,-0.04852487,-0.38266414,10241,IA-2015-7-00332468,IA,2015,28.749982583,77.294956561,21,1.43501086740631,21,4.33333333333333,332468,33,U,dhs_train/IA-2015-7-00332468.npz
10241,10241,10241,-0.038586974,0.25745022,0.08655481,-0.25664905,10242,IA-2015-7-00332558,IA,2015,25.295102776,82.982554593,20,2.50739632022378,20,4.1,332558,33,U,dhs_train/IA-2015-7-00332558.npz
10242,10242,10242,0.02746246,-0.22043534,0.02295252,-0.34768265,10243,IA-2015-7-00332570,IA,2015,27.812016278,78.63792522,22,2.31093983050065,22,4.27272727272727,332570,33,U,dhs_train/IA-2015-7-00332570.npz
10243,10243,10243,0.09561679,-0.36609867,-0.047042765,-0.3254676,10244,IA-2015-7-00332571,IA,2015,26.14045035,79.736610373,21,1.18739221293692,21,4.23809523809524,332571,33,U,dhs_train/IA-2015-7-00332571.npz
10244,10244,10244,0.014504902,0.20500273,0.07936713,-0.2872738,10245,IA-2015-7-00332579,IA,2015,28.778234522,79.01778528,22,2.53171252969475,22,4.27272727272727,332579,33,U,dhs_train/IA-2015-7-00332579.npz
10245,10245,10245,0.09445775,-0.3369733,-0.03051511,-0.40576547,10246,IA-2015-7-00332582,IA,2015,25.2993694,82.510121175,21,1.04235908456391,21,4.09523809523809,332582,33,R,dhs_train/IA-2015-7-00332582.npz
10246,10246,10246,0.009937292,-0.082256936,0.03870129,-0.2575965,10247,IA-2015-7-00332617,IA,2015,25.303675942,83.006389244,21,2.60166992169736,21,4.42857142857143,332617,33,U,dhs_train/IA-2015-7-00332617.npz
10247,10247,10247,0.08287128,-0.27894157,-0.015346054,-0.38699567,10248,IA-2015-7-00332672,IA,2015,28.203508489,78.258864606,20,1.80224620509268,20,4.15,332672,33,U,dhs_train/IA-2015-7-00332672.npz
10248,10248,10248,0.072368905,-0.18667467,-0.0070004314,-0.36361918,10249,IA-2015-7-00332705,IA,2015,28.447216557,78.774280189,22,2.23102056566126,22,4.0,332705,33,U,dhs_train/IA-2015-7-00332705.npz
10249,10249,10249,0.029020742,0.032476913,0.015687594,-0.33155647,10250,IA-2015-7-00332716,IA,2015,28.834004567,77.541852865,22,2.53203623253449,22,4.54545454545455,332716,33,U,dhs_train/IA-2015-7-00332716.npz
10250,10250,10250,0.041781507,-0.19154324,0.0073102824,-0.35792628,10251,IA-2015-7-00332766,IA,2015,29.004707595,77.754563639,21,1.86399620931608,21,4.61904761904762,332766,33,U,dhs_train/IA-2015-7-00332766.npz
10251,10251,10251,0.065101914,-0.33376575,-0.03813977,-0.37225723,10252,IA-2015-7-00332849,IA,2015,28.627952865,77.513372937,20,2.82683271573034,20,4.8,332849,33,U,dhs_train/IA-2015-7-00332849.npz
10252,10252,10252,0.092452094,-0.15029168,-0.0048283804,-0.3464147,10253,IA-2015-7-00332857,IA,2015,26.901879425,81.292074188,21,-0.716142008389067,21,4.52380952380952,332857,33,R,dhs_train/IA-2015-7-00332857.npz
10253,10253,10253,-0.005443201,-0.004498837,0.038612515,-0.30429602,10254,IA-2015-7-00332919,IA,2015,27.866316439,78.066963973,21,2.49110703913094,21,4.33333333333333,332919,33,U,dhs_train/IA-2015-7-00332919.npz
10254,10254,10254,0.031788327,-0.19082001,-0.0034003952,-0.31542093,10255,IA-2015-7-00333000,IA,2015,26.8485242,80.926820732,20,1.88310214188393,20,4.1,333000,33,U,dhs_train/IA-2015-7-00333000.npz
10255,10255,10255,0.028517101,-0.33161443,-0.014555861,-0.38089794,10256,IA-2015-7-00333022,IA,2015,25.985658681,79.467749941,17,1.5404934685249,17,4.05882352941176,333022,33,U,dhs_train/IA-2015-7-00333022.npz
10256,10256,10256,0.07535737,-0.012189068,0.030432502,-0.36344814,10257,IA-2015-7-00333069,IA,2015,28.86814143,77.297658,22,2.34838367858232,22,4.18181818181818,333069,33,U,dhs_train/IA-2015-7-00333069.npz
10257,10257,10257,-0.02232128,0.1750378,0.10767919,-0.2828859,10258,IA-2015-7-00333124,IA,2015,28.950740524,77.71958644,22,2.3566803409845,22,4.72727272727273,333124,33,U,dhs_train/IA-2015-7-00333124.npz
10258,10258,10258,-0.036459092,0.006002405,0.07904029,-0.32484168,10259,IA-2015-7-00333130,IA,2015,28.693608078,77.35594283,20,2.75963169170475,20,4.6,333130,33,U,dhs_train/IA-2015-7-00333130.npz
10259,10259,10259,0.06313855,-0.331213,-0.012243408,-0.35426337,10260,IA-2015-7-00333214,IA,2015,25.616335538,83.737684366,21,1.01348337774415,21,4.47619047619048,333214,33,U,dhs_train/IA-2015-7-00333214.npz
10260,10260,10260,0.04705197,-0.41537935,-0.017249104,-0.361214,10261,IA-2015-7-00333230,IA,2015,27.148587305,78.388685014,21,2.43886933133508,21,4.80952380952381,333230,33,U,dhs_train/IA-2015-7-00333230.npz
10261,10261,10261,0.065303095,-0.07883761,0.027654868,-0.37236768,10262,IA-2015-7-00333269,IA,2015,25.329731242,82.895114658,20,-1.01024597782552,20,4.2,333269,33,R,dhs_train/IA-2015-7-00333269.npz
10262,10262,10262,0.018026767,-0.10358293,0.030314922,-0.26832783,10263,IA-2015-7-00333305,IA,2015,25.312375882,83.008927719,19,2.27234870571947,19,4.47368421052632,333305,33,U,dhs_train/IA-2015-7-00333305.npz
10263,10263,10263,-0.004811365,0.028576223,0.040142935,-0.2925191,10264,IA-2015-7-00333400,IA,2015,27.876723401,78.056247715,23,1.9032799968066,23,4.21739130434783,333400,33,U,dhs_train/IA-2015-7-00333400.npz
10264,10264,10264,-0.14553016,0.6053005,0.20937882,-0.100637555,10265,IA-2015-7-00333579,IA,2015,26.750030771,83.382894453,18,2.48127427115209,18,4.22222222222222,333579,33,U,dhs_train/IA-2015-7-00333579.npz
10265,10265,10265,0.030360198,-0.10470742,0.018898698,-0.27415848,10266,IA-2015-7-00333592,IA,2015,25.325652769,83.007601187,22,1.9167861414503,22,4.18181818181818,333592,33,U,dhs_train/IA-2015-7-00333592.npz
10266,10266,10266,0.16109502,-0.77492446,-0.12822996,-0.393674,10267,IA-2015-7-00333631,IA,2015,27.503188222,77.681579694,23,2.05174276092965,23,4.0,333631,33,U,dhs_train/IA-2015-7-00333631.npz
10267,10267,10267,0.104978055,0.116501674,0.029458182,-0.33125016,10268,IA-2015-7-00333669,IA,2015,29.721489183,77.4285978,22,1.65153461299699,22,4.18181818181818,333669,33,U,dhs_train/IA-2015-7-00333669.npz
10268,10268,10268,-0.01732832,0.33587435,0.09483211,-0.25264123,10269,IA-2015-7-00333703,IA,2015,28.819316963,78.792546895,20,2.23784620565305,20,4.0,333703,33,U,dhs_train/IA-2015-7-00333703.npz
10269,10269,10269,0.048373424,-0.39275748,-0.029311372,-0.38025272,10270,IA-2015-7-00333745,IA,2015,27.207513861,77.976401416,20,1.69192248314192,20,4.1,333745,33,U,dhs_train/IA-2015-7-00333745.npz
10270,10270,10270,-0.015401873,-0.15660816,0.018529914,-0.35513774,10271,IA-2015-7-00333760,IA,2015,25.45295463,78.569388385,21,2.34595920462487,21,4.71428571428571,333760,33,U,dhs_train/IA-2015-7-00333760.npz
10271,10271,10271,0.05316818,0.007425333,0.055280752,-0.35181105,10272,IA-2015-7-00333786,IA,2015,25.159024341,80.450948802,21,-1.06462714155423,21,4.19047619047619,333786,33,R,dhs_train/IA-2015-7-00333786.npz
10272,10272,10272,0.09594583,-0.21218537,0.00092413375,-0.30133665,10273,IA-2015-7-00333803,IA,2015,26.854674259,80.865388616,17,2.43779059655653,17,4.29411764705882,333803,33,U,dhs_train/IA-2015-7-00333803.npz
10273,10273,10273,0.06350764,-0.6767766,-0.08388208,-0.42517057,10274,IA-2015-7-00333839,IA,2015,25.253766606,79.068214424,21,1.94784738615567,21,4.04761904761905,333839,33,U,dhs_train/IA-2015-7-00333839.npz
10274,10274,10274,0.17883702,-0.1638366,-0.07988053,-0.38218966,10275,IA-2015-7-00333935,IA,2015,30.016130613,77.399044783,22,2.43437760456093,22,4.27272727272727,333935,33,U,dhs_train/IA-2015-7-00333935.npz
10275,10275,10275,0.047739223,-0.50535953,-0.014294926,-0.37415105,10276,IA-2015-7-00333936,IA,2015,27.255512304,78.205333931,21,1.94618903445939,21,4.14285714285714,333936,33,U,dhs_train/IA-2015-7-00333936.npz
10276,10276,10276,0.009156638,-0.21132316,0.010656217,-0.3051121,10277,IA-2015-7-00333960,IA,2015,26.870403355,80.932632737,23,2.1055333536221,23,4.65217391304348,333960,33,U,dhs_train/IA-2015-7-00333960.npz
10277,10277,10277,-0.014934058,-0.18732914,0.061191123,-0.34152472,10278,IA-2015-7-00333961,IA,2015,25.835896971,78.910305737,19,1.82582140924224,19,4.36842105263158,333961,33,U,dhs_train/IA-2015-7-00333961.npz
10278,10278,10278,0.14203353,-0.61246943,-0.11928031,-0.4199986,10279,IA-2015-7-00333964,IA,2015,27.161477191,77.915986389,21,2.51625085934915,21,4.80952380952381,333964,33,U,dhs_train/IA-2015-7-00333964.npz
10279,10279,10279,0.026613306,-0.43932346,-0.018678878,-0.37066922,10280,IA-2015-7-00333980,IA,2015,28.735763438,77.305718796,22,2.31327909307742,22,4.36363636363636,333980,33,U,dhs_train/IA-2015-7-00333980.npz
10280,10280,10280,0.002218025,0.076711334,0.047575094,-0.31035218,10281,IA-2015-7-00333995,IA,2015,26.431956813,80.299111608,20,2.23393293813437,20,4.2,333995,33,U,dhs_train/IA-2015-7-00333995.npz
10281,10281,10281,0.16521204,0.0013550658,0.0028954216,-0.4117192,10282,IA-2015-7-00334099,IA,2015,27.716811229,81.956158021,20,1.64187813719495,20,4.6,334099,33,U,dhs_train/IA-2015-7-00334099.npz
10282,10282,10282,0.041544497,-0.14732777,0.015484072,-0.27624494,10283,IA-2015-7-00334122,IA,2015,25.327458048,83.036758092,21,2.40356323473238,21,4.04761904761905,334122,33,U,dhs_train/IA-2015-7-00334122.npz
10283,10283,10283,-0.010252942,0.13315333,0.09931093,-0.2958199,10284,IA-2015-7-00334156,IA,2015,28.966904231,77.736818646,22,2.63481825248459,22,4.54545454545455,334156,33,U,dhs_train/IA-2015-7-00334156.npz
10284,10284,10284,0.019740205,0.024664206,0.04163803,-0.31928107,10285,IA-2015-7-00334167,IA,2015,28.532493035,77.685831727,22,2.56499525547087,22,4.63636363636364,334167,33,U,dhs_train/IA-2015-7-00334167.npz
10285,10285,10285,0.021841206,0.06382096,0.04670979,-0.31013554,10286,IA-2015-7-00334234,IA,2015,28.589223885,78.575898165,24,2.29188262968991,24,4.33333333333333,334234,33,U,dhs_train/IA-2015-7-00334234.npz
10286,10286,10286,0.095772065,-0.53858364,-0.08228981,-0.46270955,10287,IA-2015-7-00334243,IA,2015,26.617474232,80.188674027,20,2.43393735075331,20,4.6,334243,33,U,dhs_train/IA-2015-7-00334243.npz
10287,10287,10287,0.042070646,-0.35727262,-0.0077807712,-0.3633334,10288,IA-2015-7-00334260,IA,2015,27.155609222,78.408870408,20,2.50263721341991,20,4.6,334260,33,U,dhs_train/IA-2015-7-00334260.npz
10288,10288,10288,0.022792162,-0.1312293,0.027226768,-0.28316587,10289,IA-2015-7-00334263,IA,2015,25.31500649,83.015865501,17,2.18328876433478,17,4.70588235294118,334263,33,U,dhs_train/IA-2015-7-00334263.npz
10289,10289,10289,0.037183866,-0.06811279,0.026762957,-0.32517192,10290,IA-2015-7-00334271,IA,2015,29.452990522,77.694955995,21,2.50243965520575,21,4.23809523809524,334271,33,U,dhs_train/IA-2015-7-00334271.npz
10290,10290,10290,0.035365995,-0.2083117,0.037349336,-0.35070956,10291,IA-2015-7-00334298,IA,2015,25.251252085,78.470587935,20,2.15916321633516,20,4.4,334298,33,U,dhs_train/IA-2015-7-00334298.npz
10291,10291,10291,-0.0075492053,0.09467823,0.05012412,-0.30322853,10292,IA-2015-7-00334303,IA,2015,28.667519305,77.424950428,21,2.62612992293176,21,4.33333333333333,334303,33,U,dhs_train/IA-2015-7-00334303.npz
10292,10292,10292,0.11250324,-0.11369007,-0.012525447,-0.40011263,10293,IA-2015-7-00334313,IA,2015,27.64611919,81.565988515,22,-1.87001279056788,22,4.36363636363636,334313,33,R,dhs_train/IA-2015-7-00334313.npz
10293,10293,10293,0.03546053,-0.4793372,0.020165445,-0.36689442,10294,IA-2015-7-00334328,IA,2015,27.070734394,77.656608282,21,-0.251918622823484,21,4.0,334328,33,R,dhs_train/IA-2015-7-00334328.npz
