"","DHSID_EA","cname","year","lat","lon","n_asset","asset_index","n_water","water_index","cluster_id","adm1dhs","urban","path"
"10332","IA-2015-7-00335107","IA",2015,25.283732411,79.875830563,17,1.3167484726753,17,4.29411764705882,335107,33,"U","dhs_train/IA-2015-7-00335107.npz"
"10333","IA-2015-7-00335178","IA",2015,28.323889439,79.472077437,21,2.28543808262082,21,4.61904761904762,335178,33,"U","dhs_train/IA-2015-7-00335178.npz"
"10334","IA-2015-7-00335187","IA",2015,29.474725801,77.697648815,22,2.74879594428651,22,4.72727272727273,335187,33,"U","dhs_train/IA-2015-7-00335187.npz"
"10335","IA-2015-7-00335301","IA",2015,25.158559447,82.55895604,21,2.14167734228676,21,4.71428571428571,335301,33,"U","dhs_train/IA-2015-7-00335301.npz"
"10336","IA-2015-7-00335321","IA",2015,29.984109384,77.525647571,22,1.98103218015464,22,4.54545454545455,335321,33,"U","dhs_train/IA-2015-7-00335321.npz"
"10337","IA-2015-7-00335373","IA",2015,27.357210155,79.637894089,22,1.95603769783962,22,4.09090909090909,335373,33,"U","dhs_train/IA-2015-7-00335373.npz"
"10338","IA-2015-7-00335389","IA",2015,26.073949746,83.181839502,19,2.48420330168207,19,4.68421052631579,335389,33,"U","dhs_train/IA-2015-7-00335389.npz"
"10339","IA-2015-7-00335401","IA",2015,25.365330176,78.724300829,20,1.05075098502051,20,4.4,335401,33,"U","dhs_train/IA-2015-7-00335401.npz"
"10340","IA-2015-7-00335415","IA",2015,25.454541773,78.605609724,20,2.51448960117505,20,4.3,335415,33,"U","dhs_train/IA-2015-7-00335415.npz"
"10341","IA-2015-7-00335460","IA",2015,27.18708086,78.011523539,19,2.66161653249462,19,4.78947368421053,335460,33,"U","dhs_train/IA-2015-7-00335460.npz"
"10342","IA-2015-7-00335484","IA",2015,25.445291767,78.552760779,20,2.73501242861392,20,4.5,335484,33,"U","dhs_train/IA-2015-7-00335484.npz"
"10343","IA-2015-7-00335502","IA",2015,29.017482458,77.686198263,22,2.56742265555697,22,4.63636363636364,335502,33,"U","dhs_train/IA-2015-7-00335502.npz"
"10344","IA-2015-7-00335536","IA",2015,28.972126328,77.693687875,21,2.19658137942613,21,4.52380952380952,335536,33,"U","dhs_train/IA-2015-7-00335536.npz"
"10345","IA-2015-7-00335549","IA",2015,25.318954703,83.008490501,22,2.59061165465689,22,4.63636363636364,335549,33,"U","dhs_train/IA-2015-7-00335549.npz"
"10346","IA-2015-7-00335578","IA",2015,27.55762558,79.354980892,21,2.01907358129815,21,4.04761904761905,335578,33,"U","dhs_train/IA-2015-7-00335578.npz"
"10347","IA-2015-7-00335585","IA",2015,29.489274092,77.689186716,22,2.31641894863768,22,4.27272727272727,335585,33,"U","dhs_train/IA-2015-7-00335585.npz"
"10348","IA-2015-7-00335610","IA",2015,27.323586784,77.765440351,22,0.176511823286073,22,4.22727272727273,335610,33,"R","dhs_train/IA-2015-7-00335610.npz"
"10349","IA-2015-7-00335623","IA",2015,28.977852105,77.697685588,21,1.38946789379177,21,4.33333333333333,335623,33,"U","dhs_train/IA-2015-7-00335623.npz"
"10350","IA-2015-7-00335647","IA",2015,28.957222487,77.96165982,22,2.39880820825067,22,4.54545454545455,335647,33,"U","dhs_train/IA-2015-7-00335647.npz"
"10351","IA-2015-7-00335650","IA",2015,29.362192018,78.127183832,21,2.57205466094081,21,4.71428571428571,335650,33,"U","dhs_train/IA-2015-7-00335650.npz"
"10352","IA-2015-7-00335662","IA",2015,29.984648636,77.543514094,21,2.04396018911063,21,4.23809523809524,335662,33,"U","dhs_train/IA-2015-7-00335662.npz"
"10353","IA-2015-7-00335681","IA",2015,27.18387771,78.01886895,22,0.711216309750861,22,4.04545454545455,335681,33,"U","dhs_train/IA-2015-7-00335681.npz"
"10354","IA-2015-7-00335682","IA",2015,27.901019956,78.09816876,22,2.01153120297776,22,4.45454545454545,335682,33,"U","dhs_train/IA-2015-7-00335682.npz"
"10355","IA-2015-7-00335690","IA",2015,24.474765116,83.001275126,22,2.62515933376201,22,4.45454545454545,335690,33,"U","dhs_train/IA-2015-7-00335690.npz"
"10356","IA-2015-7-00335713","IA",2015,29.29720263,77.470509423,22,2.14832787677535,22,4.27272727272727,335713,33,"U","dhs_train/IA-2015-7-00335713.npz"
"10357","IA-2015-7-00335752","IA",2015,27.170624281,78.010588305,22,2.43899433082232,22,4.36363636363636,335752,33,"U","dhs_train/IA-2015-7-00335752.npz"
"10358","IA-2015-7-00335758","IA",2015,28.963285084,77.699634816,22,2.45596170648813,22,4.45454545454545,335758,33,"U","dhs_train/IA-2015-7-00335758.npz"
"10359","IA-2015-7-00335805","IA",2015,27.059958024,79.916767142,22,0.897980036556749,22,4,335805,33,"U","dhs_train/IA-2015-7-00335805.npz"
"10360","IA-2015-7-00335822","IA",2015,26.729504053,80.92953382,20,0.669612778697201,20,4.25,335822,33,"U","dhs_train/IA-2015-7-00335822.npz"
"10361","IA-2015-7-00335897","IA",2015,27.650245256,81.814317753,22,-1.93495426503626,22,4.13636363636364,335897,33,"R","dhs_train/IA-2015-7-00335897.npz"
"10362","IA-2015-7-00335931","IA",2015,27.186598343,77.976136824,21,2.64632727828297,21,4.47619047619048,335931,33,"U","dhs_train/IA-2015-7-00335931.npz"
"10363","IA-2015-7-00335956","IA",2015,29.618497595,77.424606372,21,2.23595822252662,21,4.52380952380952,335956,33,"U","dhs_train/IA-2015-7-00335956.npz"
"10364","IA-2015-7-00335960","IA",2015,29.110081849,77.922240966,22,2.29925464645629,22,4.63636363636364,335960,33,"U","dhs_train/IA-2015-7-00335960.npz"
"10365","IA-2015-7-00335974","IA",2015,25.332633177,82.903758281,21,2.12404257540232,21,4.52380952380952,335974,33,"U","dhs_train/IA-2015-7-00335974.npz"
"10366","IA-2015-7-00336089","IA",2015,25.4651556,81.860779442,20,2.70266918332551,20,4.8,336089,33,"U","dhs_train/IA-2015-7-00336089.npz"
"10367","IA-2015-7-00336102","IA",2015,24.493847864,78.440488344,20,0.529606325763215,20,4.4,336102,33,"U","dhs_train/IA-2015-7-00336102.npz"
"10368","IA-2015-7-00336115","IA",2015,30.080608051,77.469067901,20,1.7360266713806,20,4.6,336115,33,"U","dhs_train/IA-2015-7-00336115.npz"
"10369","IA-2015-7-00336130","IA",2015,28.352159093,79.412492017,20,2.63347934274975,20,4.6,336130,33,"U","dhs_train/IA-2015-7-00336130.npz"
"10370","IA-2015-7-00336169","IA",2015,25.522686373,81.877169615,21,2.59125558262159,21,4.71428571428571,336169,33,"U","dhs_train/IA-2015-7-00336169.npz"
"10371","IA-2015-7-00336229","IA",2015,25.329666215,82.991881279,21,2.43400804209085,21,4.71428571428571,336229,33,"U","dhs_train/IA-2015-7-00336229.npz"
"10372","IA-2015-7-00336299","IA",2015,26.850549499,81.076495579,22,-1.53382663188938,22,4,336299,33,"R","dhs_train/IA-2015-7-00336299.npz"
"10373","IA-2015-7-00340008","IA",2015,29.233005648,79.466795455,20,2.88026369478896,20,4.8,340008,34,"R","dhs_train/IA-2015-7-00340008.npz"
"10374","IA-2015-7-00340011","IA",2015,29.801760654,78.577007156,21,1.51970627321625,21,4.33333333333333,340011,34,"R","dhs_train/IA-2015-7-00340011.npz"
"10375","IA-2015-7-00340018","IA",2015,29.872539599,77.891495968,19,2.37881178473649,19,4.36842105263158,340018,34,"U","dhs_train/IA-2015-7-00340018.npz"
"10376","IA-2015-7-00340024","IA",2015,30.426519171,78.035391075,20,2.70883050660894,20,4.8,340024,34,"R","dhs_train/IA-2015-7-00340024.npz"
"10377","IA-2015-7-00340054","IA",2015,29.569346852,80.265632248,22,1.26292214888029,22,4.22727272727273,340054,34,"R","dhs_train/IA-2015-7-00340054.npz"
"10378","IA-2015-7-00340060","IA",2015,30.374988739,79.03433008,20,0.939233450172464,20,4.6,340060,34,"R","dhs_train/IA-2015-7-00340060.npz"
"10379","IA-2015-7-00340062","IA",2015,30.354783594,78.949141998,21,0.743467558343958,21,4.42857142857143,340062,34,"R","dhs_train/IA-2015-7-00340062.npz"
"10380","IA-2015-7-00340066","IA",2015,30.265155603,78.032202356,22,1.7500064195276,22,4.18181818181818,340066,34,"R","dhs_train/IA-2015-7-00340066.npz"
"10381","IA-2015-7-00340071","IA",2015,29.587589138,80.198785106,20,2.05578529841947,20,4.8,340071,34,"U","dhs_train/IA-2015-7-00340071.npz"
"10382","IA-2015-7-00340073","IA",2015,29.744420523,79.140721068,22,-0.0212376302153473,22,4.27272727272727,340073,34,"R","dhs_train/IA-2015-7-00340073.npz"
"10383","IA-2015-7-00340074","IA",2015,29.377429675,79.88341636,21,-0.109943394101595,21,4.66666666666667,340074,34,"R","dhs_train/IA-2015-7-00340074.npz"
"10384","IA-2015-7-00340077","IA",2015,29.895290382,78.649873348,19,0.72297974154049,19,4.36842105263158,340077,34,"R","dhs_train/IA-2015-7-00340077.npz"
"10385","IA-2015-7-00340081","IA",2015,29.016781782,80.089787592,18,-0.658311956190214,18,4.11111111111111,340081,34,"U","dhs_train/IA-2015-7-00340081.npz"
"10386","IA-2015-7-00340087","IA",2015,30.517992732,78.236168313,20,-0.300723555449,20,4.6,340087,34,"R","dhs_train/IA-2015-7-00340087.npz"
"10387","IA-2015-7-00340092","IA",2015,29.632267745,80.341430824,21,-0.9122856596986,21,4.76190476190476,340092,34,"R","dhs_train/IA-2015-7-00340092.npz"
"10388","IA-2015-7-00340108","IA",2015,28.923456069,79.436266771,21,0.603779370136956,21,4.14285714285714,340108,34,"R","dhs_train/IA-2015-7-00340108.npz"
"10389","IA-2015-7-00340113","IA",2015,30.82391476,78.291229126,21,0.425664776692369,21,4.42857142857143,340113,34,"R","dhs_train/IA-2015-7-00340113.npz"
"10390","IA-2015-7-00340115","IA",2015,29.338331289,79.162058808,23,2.04794966069867,23,4.65217391304348,340115,34,"R","dhs_train/IA-2015-7-00340115.npz"
"10391","IA-2015-7-00340118","IA",2015,29.805314417,77.943757702,21,1.46851989316896,21,4.52380952380952,340118,34,"U","dhs_train/IA-2015-7-00340118.npz"
"10392","IA-2015-7-00340119","IA",2015,29.223550716,79.489620404,22,1.91359593350167,22,4.27272727272727,340119,34,"R","dhs_train/IA-2015-7-00340119.npz"
"10393","IA-2015-7-00340129","IA",2015,30.382130974,77.811341599,22,1.22529695976024,22,4.09090909090909,340129,34,"R","dhs_train/IA-2015-7-00340129.npz"
"10394","IA-2015-7-00340134","IA",2015,29.680335572,77.845545988,20,-0.965675328563156,20,4,340134,34,"R","dhs_train/IA-2015-7-00340134.npz"
"10395","IA-2015-7-00340139","IA",2015,30.210045814,78.769587673,20,2.47179339238344,20,4.8,340139,34,"U","dhs_train/IA-2015-7-00340139.npz"
"10396","IA-2015-7-00340141","IA",2015,30.158798174,78.112009098,21,1.35797605304145,21,4.61904761904762,340141,34,"R","dhs_train/IA-2015-7-00340141.npz"
"10397","IA-2015-7-00340161","IA",2015,30.381704993,78.44547155,20,1.72631711121871,20,4.8,340161,34,"R","dhs_train/IA-2015-7-00340161.npz"
"10398","IA-2015-7-00340162","IA",2015,28.926564134,79.515298249,18,1.79378870366415,18,4.44444444444444,340162,34,"U","dhs_train/IA-2015-7-00340162.npz"
"10399","IA-2015-7-00340163","IA",2015,30.20061002,78.600116667,21,0.811085379332622,21,4.71428571428571,340163,34,"R","dhs_train/IA-2015-7-00340163.npz"
"10400","IA-2015-7-00340172","IA",2015,29.88299383,77.887433593,21,2.79417654339675,21,4.61904761904762,340172,34,"U","dhs_train/IA-2015-7-00340172.npz"
"10401","IA-2015-7-00340177","IA",2015,30.022318667,78.688743231,20,1.78656295232771,20,4.8,340177,34,"R","dhs_train/IA-2015-7-00340177.npz"
"10402","IA-2015-7-00340187","IA",2015,29.050313106,79.312142345,22,0.653615922494268,22,4.09090909090909,340187,34,"R","dhs_train/IA-2015-7-00340187.npz"
"10403","IA-2015-7-00340192","IA",2015,29.47441329,79.129710922,21,2.24230579953473,21,4.23809523809524,340192,34,"R","dhs_train/IA-2015-7-00340192.npz"
"10404","IA-2015-7-00340227","IA",2015,29.003548857,79.664205361,22,0.421143042131868,22,4.09090909090909,340227,34,"R","dhs_train/IA-2015-7-00340227.npz"
"10405","IA-2015-7-00340239","IA",2015,30.346689019,77.744778176,21,-0.627292950110755,21,4.80952380952381,340239,34,"R","dhs_train/IA-2015-7-00340239.npz"
"10406","IA-2015-7-00340246","IA",2015,30.261795098,79.341192059,22,0.981813144587941,22,4.27272727272727,340246,34,"R","dhs_train/IA-2015-7-00340246.npz"
"10407","IA-2015-7-00340249","IA",2015,29.883302223,77.845836263,21,2.12696055580806,21,4.19047619047619,340249,34,"U","dhs_train/IA-2015-7-00340249.npz"
"10408","IA-2015-7-00340257","IA",2015,30.388614625,78.89134838,21,1.25148674777274,21,4.61904761904762,340257,34,"R","dhs_train/IA-2015-7-00340257.npz"
"10409","IA-2015-7-00340264","IA",2015,29.831915069,80.140527835,21,0.657380874393012,21,4.52380952380952,340264,34,"R","dhs_train/IA-2015-7-00340264.npz"
"10410","IA-2015-7-00340265","IA",2015,29.849705416,79.814338143,21,1.06263217031167,21,4.09523809523809,340265,34,"R","dhs_train/IA-2015-7-00340265.npz"
"10411","IA-2015-7-00340267","IA",2015,29.132343984,79.559133209,23,2.37155708355694,23,4.65217391304348,340267,34,"R","dhs_train/IA-2015-7-00340267.npz"
"10412","IA-2015-7-00340273","IA",2015,30.478941549,78.234685224,22,0.778577323888804,22,4.09090909090909,340273,34,"R","dhs_train/IA-2015-7-00340273.npz"
"10413","IA-2015-7-00340301","IA",2015,29.406067849,79.988529301,19,1.23641298549543,19,4.47368421052632,340301,34,"R","dhs_train/IA-2015-7-00340301.npz"
"10414","IA-2015-7-00340302","IA",2015,29.905479426,79.928596783,23,1.10256903641214,23,4.78260869565217,340302,34,"R","dhs_train/IA-2015-7-00340302.npz"
"10415","IA-2015-7-00340303","IA",2015,29.515258784,79.504002282,22,0.912362979180629,22,4,340303,34,"R","dhs_train/IA-2015-7-00340303.npz"
"10416","IA-2015-7-00340304","IA",2015,29.930522715,78.146292376,21,2.77050521772159,21,4.80952380952381,340304,34,"U","dhs_train/IA-2015-7-00340304.npz"
"10417","IA-2015-7-00340305","IA",2015,30.570523105,79.065690994,21,1.07140840468503,21,4.61904761904762,340305,34,"R","dhs_train/IA-2015-7-00340305.npz"
"10418","IA-2015-7-00340307","IA",2015,29.417808111,79.932319552,21,-0.242683078880386,21,4.71428571428571,340307,34,"R","dhs_train/IA-2015-7-00340307.npz"
"10419","IA-2015-7-00340308","IA",2015,29.208022927,78.967639588,22,2.25393959484484,22,4.63636363636364,340308,34,"U","dhs_train/IA-2015-7-00340308.npz"
"10420","IA-2015-7-00340309","IA",2015,30.629451462,78.97828733,21,0.686761722852847,21,4.61904761904762,340309,34,"R","dhs_train/IA-2015-7-00340309.npz"
"10421","IA-2015-7-00340313","IA",2015,30.006111395,77.958348937,22,0.155662329754329,22,4.63636363636364,340313,34,"R","dhs_train/IA-2015-7-00340313.npz"
"10422","IA-2015-7-00340323","IA",2015,30.202556119,79.207329512,22,0.4259949757194,22,4.09090909090909,340323,34,"R","dhs_train/IA-2015-7-00340323.npz"
"10423","IA-2015-7-00340325","IA",2015,30.40293146,79.037703934,22,2.19177064497783,22,4.63636363636364,340325,34,"R","dhs_train/IA-2015-7-00340325.npz"
"10424","IA-2015-7-00340326","IA",2015,29.837889369,79.752513401,21,1.55429020535546,21,4.80952380952381,340326,34,"R","dhs_train/IA-2015-7-00340326.npz"
"10425","IA-2015-7-00340328","IA",2015,29.375302864,79.934995498,21,-0.263254879926651,21,4.61904761904762,340328,34,"R","dhs_train/IA-2015-7-00340328.npz"
"10426","IA-2015-7-00340338","IA",2015,29.130008047,79.715677405,21,1.34334309032105,21,4.80952380952381,340338,34,"R","dhs_train/IA-2015-7-00340338.npz"
"10427","IA-2015-7-00340340","IA",2015,28.981025835,79.407508926,21,2.06266976340731,21,4.33333333333333,340340,34,"U","dhs_train/IA-2015-7-00340340.npz"
"10428","IA-2015-7-00340342","IA",2015,29.701331104,80.346827972,21,1.43993646587831,21,4.80952380952381,340342,34,"R","dhs_train/IA-2015-7-00340342.npz"
"10429","IA-2015-7-00340345","IA",2015,30.596911283,78.652698082,20,1.80930589415663,20,4.6,340345,34,"R","dhs_train/IA-2015-7-00340345.npz"
"10430","IA-2015-7-00340346","IA",2015,29.209107628,78.962390589,18,2.4387333204586,18,4.33333333333333,340346,34,"U","dhs_train/IA-2015-7-00340346.npz"
"10431","IA-2015-7-00340355","IA",2015,29.31741695,80.10917812,19,1.03408369106485,19,4.78947368421053,340355,34,"R","dhs_train/IA-2015-7-00340355.npz"
"10432","IA-2015-7-00340361","IA",2015,29.220211573,79.517463636,21,2.63578648195556,21,4.80952380952381,340361,34,"U","dhs_train/IA-2015-7-00340361.npz"
"10433","IA-2015-7-00340366","IA",2015,29.701726463,80.337182481,22,0.639374695262673,22,4.63636363636364,340366,34,"R","dhs_train/IA-2015-7-00340366.npz"
"10434","IA-2015-7-00340367","IA",2015,29.762510977,80.320629962,20,0.965966213660115,20,4.15,340367,34,"R","dhs_train/IA-2015-7-00340367.npz"
"10435","IA-2015-7-00340370","IA",2015,30.096547123,79.426645927,20,0.59842600794996,20,4.15,340370,34,"R","dhs_train/IA-2015-7-00340370.npz"
"10436","IA-2015-7-00340382","IA",2015,28.872739002,79.887229089,22,-1.36427308502224,22,4.04545454545455,340382,34,"R","dhs_train/IA-2015-7-00340382.npz"
"10437","IA-2015-7-00340383","IA",2015,30.704969151,78.18358438,20,-0.0832866504879315,20,4.25,340383,34,"R","dhs_train/IA-2015-7-00340383.npz"
"10438","IA-2015-7-00340385","IA",2015,29.158380578,79.696271992,21,1.3023544365425,21,4.61904761904762,340385,34,"R","dhs_train/IA-2015-7-00340385.npz"
"10439","IA-2015-7-00340399","IA",2015,30.448512687,79.131775604,19,0.433632558441873,19,4.78947368421053,340399,34,"R","dhs_train/IA-2015-7-00340399.npz"
"10440","IA-2015-7-00340402","IA",2015,29.691742576,79.447892136,22,1.25044898141139,22,4.45454545454545,340402,34,"R","dhs_train/IA-2015-7-00340402.npz"
"10441","IA-2015-7-00340405","IA",2015,30.070377556,80.205604538,20,1.27903757929476,20,4.8,340405,34,"R","dhs_train/IA-2015-7-00340405.npz"
"10442","IA-2015-7-00340409","IA",2015,29.165645422,79.056714824,22,1.90158275261398,22,4.09090909090909,340409,34,"U","dhs_train/IA-2015-7-00340409.npz"
"10443","IA-2015-7-00340411","IA",2015,29.144420744,79.472136028,22,1.92083941016026,22,4.36363636363636,340411,34,"R","dhs_train/IA-2015-7-00340411.npz"
"10444","IA-2015-7-00340413","IA",2015,29.869267308,80.021445099,22,0.862007431191411,22,4.27272727272727,340413,34,"R","dhs_train/IA-2015-7-00340413.npz"
"10445","IA-2015-7-00340416","IA",2015,30.824380033,79.178541996,22,0.267175650798967,22,4.27272727272727,340416,34,"R","dhs_train/IA-2015-7-00340416.npz"
"10446","IA-2015-7-00340418","IA",2015,30.349325395,78.927612059,21,-0.270057911623381,21,4.04761904761905,340418,34,"R","dhs_train/IA-2015-7-00340418.npz"
"10447","IA-2015-7-00340435","IA",2015,29.568623676,79.471341016,20,-0.0432175403869342,20,4.2,340435,34,"R","dhs_train/IA-2015-7-00340435.npz"
"10448","IA-2015-7-00340438","IA",2015,28.921580593,79.956280043,20,1.94896714978643,20,4.1,340438,34,"U","dhs_train/IA-2015-7-00340438.npz"
"10449","IA-2015-7-00340443","IA",2015,29.860674405,79.800130357,22,0.108174673309462,22,4.31818181818182,340443,34,"R","dhs_train/IA-2015-7-00340443.npz"
"10450","IA-2015-7-00340445","IA",2015,28.981771795,79.425305165,20,1.515502133423,20,4.1,340445,34,"R","dhs_train/IA-2015-7-00340445.npz"
"10451","IA-2015-7-00340446","IA",2015,29.931006664,78.099778248,21,2.16832496861812,21,4.52380952380952,340446,34,"U","dhs_train/IA-2015-7-00340446.npz"
"10452","IA-2015-7-00340452","IA",2015,28.915124945,79.515102397,18,0.788178397274194,18,4.11111111111111,340452,34,"U","dhs_train/IA-2015-7-00340452.npz"
"10453","IA-2015-7-00340454","IA",2015,29.37046463,79.337694478,21,1.41652515594834,21,4.71428571428571,340454,34,"R","dhs_train/IA-2015-7-00340454.npz"
"10454","IA-2015-7-00340464","IA",2015,28.967813512,79.422311494,20,1.87730014533388,20,4.3,340464,34,"R","dhs_train/IA-2015-7-00340464.npz"
"10455","IA-2015-7-00340469","IA",2015,29.650830017,79.522326668,21,0.592991458186613,21,4.04761904761905,340469,34,"R","dhs_train/IA-2015-7-00340469.npz"
"10456","IA-2015-7-00340473","IA",2015,29.411828149,80.118596875,22,1.58646269558074,22,4.77272727272727,340473,34,"R","dhs_train/IA-2015-7-00340473.npz"
"10457","IA-2015-7-00340483","IA",2015,30.318441793,77.856186278,21,2.4660212804365,21,4.33333333333333,340483,34,"R","dhs_train/IA-2015-7-00340483.npz"
"10458","IA-2015-7-00340497","IA",2015,30.817337441,78.593563731,20,1.63076752908571,20,4.6,340497,34,"R","dhs_train/IA-2015-7-00340497.npz"
"10459","IA-2015-7-00340504","IA",2015,29.807020724,80.253387723,21,-0.388935186619032,21,4.33333333333333,340504,34,"R","dhs_train/IA-2015-7-00340504.npz"
"10460","IA-2015-7-00340514","IA",2015,29.837741266,79.801655836,22,1.87521181262584,22,4.36363636363636,340514,34,"R","dhs_train/IA-2015-7-00340514.npz"
"10461","IA-2015-7-00340522","IA",2015,29.425672574,79.158743649,22,0.840874362358606,22,4.72727272727273,340522,34,"R","dhs_train/IA-2015-7-00340522.npz"
"10462","IA-2015-7-00340523","IA",2015,30.426649378,79.320155791,22,1.91335092689962,22,4.63636363636364,340523,34,"R","dhs_train/IA-2015-7-00340523.npz"
"10463","IA-2015-7-00340528","IA",2015,30.624236047,78.119917835,22,1.4219137691636,22,4.45454545454545,340528,34,"R","dhs_train/IA-2015-7-00340528.npz"
"10464","IA-2015-7-00340547","IA",2015,29.357544446,79.890307653,22,1.47347135981616,22,4.40909090909091,340547,34,"U","dhs_train/IA-2015-7-00340547.npz"
"10465","IA-2015-7-00340555","IA",2015,29.977646583,78.131965478,21,1.98140087704182,21,4.80952380952381,340555,34,"U","dhs_train/IA-2015-7-00340555.npz"
"10466","IA-2015-7-00340557","IA",2015,29.33949852,78.992375343,22,1.63303696989671,22,4.72727272727273,340557,34,"R","dhs_train/IA-2015-7-00340557.npz"
"10467","IA-2015-7-00340558","IA",2015,30.07959748,79.483749744,21,1.08613082326761,21,4.42857142857143,340558,34,"R","dhs_train/IA-2015-7-00340558.npz"
"10468","IA-2015-7-00340562","IA",2015,29.043911061,79.251102199,20,2.23497396872009,20,4.75,340562,34,"U","dhs_train/IA-2015-7-00340562.npz"
"10469","IA-2015-7-00340564","IA",2015,29.890627846,79.715821157,21,1.32398095281655,21,4.04761904761905,340564,34,"R","dhs_train/IA-2015-7-00340564.npz"
"10470","IA-2015-7-00340566","IA",2015,29.6438106,79.429506919,20,1.78932734857253,20,4.4,340566,34,"R","dhs_train/IA-2015-7-00340566.npz"
"10471","IA-2015-7-00340591","IA",2015,29.210725862,78.934412499,21,2.02725849535676,21,4.52380952380952,340591,34,"U","dhs_train/IA-2015-7-00340591.npz"
"10472","IA-2015-7-00340596","IA",2015,29.856976935,79.041652112,19,0.221471106834439,19,4.52631578947368,340596,34,"R","dhs_train/IA-2015-7-00340596.npz"
"10473","IA-2015-7-00340599","IA",2015,29.364619541,79.100125819,21,2.29265058669442,21,4.76190476190476,340599,34,"R","dhs_train/IA-2015-7-00340599.npz"
"10474","IA-2015-7-00340611","IA",2015,30.035246358,79.968118994,22,-0.313122107235205,22,4.27272727272727,340611,34,"R","dhs_train/IA-2015-7-00340611.npz"
"10475","IA-2015-7-00340619","IA",2015,30.386169141,78.974138466,21,0.252294216369965,21,4.23809523809524,340619,34,"R","dhs_train/IA-2015-7-00340619.npz"
"10476","IA-2015-7-00340624","IA",2015,30.001766163,79.946277226,22,0.0941860000060901,22,4.63636363636364,340624,34,"R","dhs_train/IA-2015-7-00340624.npz"
"10477","IA-2015-7-00340629","IA",2015,29.210365198,79.05388158,20,1.74424493587241,20,4.2,340629,34,"R","dhs_train/IA-2015-7-00340629.npz"
"10478","IA-2015-7-00340636","IA",2015,31.063290062,78.785950943,20,1.70747393740616,20,4.8,340636,34,"R","dhs_train/IA-2015-7-00340636.npz"
"10479","IA-2015-7-00340637","IA",2015,30.279735911,78.97780402,21,2.33851039763497,21,4.80952380952381,340637,34,"U","dhs_train/IA-2015-7-00340637.npz"
"10480","IA-2015-7-00340643","IA",2015,29.972179995,78.174360749,21,2.03735147904711,21,4.61904761904762,340643,34,"U","dhs_train/IA-2015-7-00340643.npz"
"10481","IA-2015-7-00340646","IA",2015,30.390506326,77.92535389,21,1.81054952640733,21,4.80952380952381,340646,34,"R","dhs_train/IA-2015-7-00340646.npz"
"10482","IA-2015-7-00340650","IA",2015,29.917824558,79.635574794,21,1.0624423187894,21,4.42857142857143,340650,34,"R","dhs_train/IA-2015-7-00340650.npz"
"10483","IA-2015-7-00340651","IA",2015,30.321192203,79.388759534,21,0.214996830061864,21,4.80952380952381,340651,34,"R","dhs_train/IA-2015-7-00340651.npz"
"10484","IA-2015-7-00340655","IA",2015,28.89973056,79.441490221,20,1.22358278288336,20,4.3,340655,34,"R","dhs_train/IA-2015-7-00340655.npz"
"10485","IA-2015-7-00340658","IA",2015,29.326779383,79.978251064,22,0.619876523529063,22,4.63636363636364,340658,34,"R","dhs_train/IA-2015-7-00340658.npz"
"10486","IA-2015-7-00340662","IA",2015,30.039850084,79.512750668,20,0.596892443201575,20,4.4,340662,34,"R","dhs_train/IA-2015-7-00340662.npz"
"10487","IA-2015-7-00340668","IA",2015,30.448378366,78.559562912,20,1.40142845531406,20,4.6,340668,34,"R","dhs_train/IA-2015-7-00340668.npz"
"10488","IA-2015-7-00340671","IA",2015,29.900634385,80.564012418,22,0.675999531953504,22,4.09090909090909,340671,34,"R","dhs_train/IA-2015-7-00340671.npz"
"10489","IA-2015-7-00340673","IA",2015,29.222869764,78.951263651,19,1.7517242484798,19,4.36842105263158,340673,34,"U","dhs_train/IA-2015-7-00340673.npz"
"10490","IA-2015-7-00340675","IA",2015,29.406955473,79.430125517,22,2.2656588881436,22,4.63636363636364,340675,34,"U","dhs_train/IA-2015-7-00340675.npz"
"10491","IA-2015-7-00340678","IA",2015,29.386548128,79.462867511,17,2.71147502108094,17,4.76470588235294,340678,34,"U","dhs_train/IA-2015-7-00340678.npz"
"10492","IA-2015-7-00340679","IA",2015,30.295419617,78.006072688,22,2.39068774901496,22,4.18181818181818,340679,34,"U","dhs_train/IA-2015-7-00340679.npz"
"10493","IA-2015-7-00340693","IA",2015,29.825848599,79.309982225,21,1.82108043759114,21,4.61904761904762,340693,34,"R","dhs_train/IA-2015-7-00340693.npz"
"10494","IA-2015-7-00340697","IA",2015,29.404703536,79.74566182,20,0.553753187845276,20,4.5,340697,34,"R","dhs_train/IA-2015-7-00340697.npz"
"10495","IA-2015-7-00340704","IA",2015,29.410498958,80.088597789,21,2.04693071986058,21,4.28571428571429,340704,34,"R","dhs_train/IA-2015-7-00340704.npz"
"10496","IA-2015-7-00340711","IA",2015,29.926962913,79.247093031,22,-1.59471558129254,22,4.09090909090909,340711,34,"R","dhs_train/IA-2015-7-00340711.npz"
"10497","IA-2015-7-00340713","IA",2015,29.888618307,80.560775707,22,1.12065727338888,22,4.27272727272727,340713,34,"R","dhs_train/IA-2015-7-00340713.npz"
"10498","IA-2015-7-00340717","IA",2015,29.947805363,78.111048294,22,1.89183155051105,22,4.72727272727273,340717,34,"R","dhs_train/IA-2015-7-00340717.npz"
